date,value
1996-08-02,0.508538836632383
1996-08-05,0.5085783133666145
1996-08-06,0.5084087573238613
1996-08-07,0.5069644885495977
1996-08-08,0.5073435086052007
1996-08-09,0.5081076817917295
1996-08-12,0.5076728525969452
1996-08-13,0.5073575391385242
1996-08-14,0.5074688062094286
1996-08-15,0.5069889702127882
1996-08-16,0.5070822767335952
1996-08-19,0.5074432052993119
1996-08-20,0.5073784726723933
1996-08-21,0.5071895606588973
1996-08-22,0.5067911828784557
1996-08-23,0.506753157198234
1996-08-26,0.506328751764569
1996-08-27,0.5061383295986126
1996-08-28,0.5059550837142375
1996-08-29,0.5060651726228937
1996-08-30,0.5067795560472393
1996-09-03,0.5073194476625267
1996-09-04,0.5072072431212514
1996-09-05,0.5054363800868528
1996-09-06,0.5052407429174537
1996-09-09,0.5059082989085467
1996-09-10,0.5055004829843501
1996-09-11,0.504229235585846
1996-09-12,0.5037895496218924
1996-09-13,0.5031211548923539
1996-09-16,0.5024536327812786
1996-09-17,0.5030897558611116
1996-09-18,0.5029980558087975
1996-09-19,0.503528958882461
1996-09-20,0.5031177376478121
1996-09-23,0.5024302530725546
1996-09-24,0.5023520916457997
1996-09-25,0.502273433282008
1996-09-26,0.5025947059547182
1996-09-27,0.5040062211898737
1996-09-30,0.5034598162131759
1996-10-01,0.5054455398330123
1996-10-02,0.5052199498152795
1996-10-03,0.505518771209689
1996-10-04,0.5064365967957247
1996-10-07,0.5070060769803936
1996-10-08,0.5070462670123187
1996-10-09,0.5071742737878364
1996-10-10,0.5069658995997852
1996-10-11,0.5069985286335663
1996-10-14,0.5069909637338664
1996-10-15,0.5076437803653667
1996-10-16,0.5069757840575624
1996-10-17,0.5072804253195332
1996-10-18,0.5061565572157891
1996-10-21,0.5063565226423521
1996-10-22,0.5063165044319312
1996-10-23,0.5065568024534266
1996-10-24,0.5068702125604234
1996-10-25,0.5077989024321853
1996-10-28,0.5072990373000374
1996-10-29,0.5074204685068714
1996-10-30,0.5067348403855502
1996-10-31,0.5055505846489154
1996-11-01,0.5060189399985414
1996-11-04,0.5057481340964397
1996-11-05,0.5046429021575027
1996-11-06,0.5049987457088977
1996-11-07,0.5052842825466842
1996-11-08,0.5060566921464696
1996-11-11,0.5055668792924711
1996-11-12,0.5068173165448002
1996-11-13,0.5074660752118118
1996-11-14,0.5070338854952209
1996-11-15,0.5075420152127282
1996-11-18,0.5078931916318885
1996-11-19,0.5080679576303594
1996-11-20,0.5073135264018414
1996-11-21,0.5070715280349584
1996-11-22,0.5071924698950369
1996-11-25,0.5073467107282672
1996-11-26,0.5070009859337626
1996-11-27,0.5076092546938735
1996-11-29,0.507122408160778
1996-12-02,0.5065567571056357
1996-12-03,0.5066856909996679
1996-12-04,0.5076369055919796
1996-12-05,0.5076300156882539
1996-12-06,0.5070414471778264
1996-12-09,0.5052988613104891
1996-12-10,0.5065076783863031
1996-12-11,0.506744781955991
1996-12-12,0.5068519016730264
1996-12-13,0.5066305329620661
1996-12-16,0.508820064826647
1996-12-17,0.507016145980883
1996-12-18,0.506912410060642
1996-12-19,0.507310505456203
1996-12-20,0.5076768347356235
1996-12-23,0.5077924167780049
1996-12-24,0.507143858484175
1996-12-26,0.5080050235013119
1996-12-27,0.5073337598436295
1996-12-30,0.5072665273749867
1996-12-31,0.5055227839339502
1997-01-02,0.5057978666541162
1997-01-03,0.5056667530243714
1997-01-06,0.5056983065896076
1997-01-07,0.5053850472073352
1997-01-08,0.5064336472576204
1997-01-09,0.5053755255617531
1997-01-10,0.5046932890343057
1997-01-13,0.5027211515149105
1997-01-14,0.5024396367939841
1997-01-15,0.5009254881400083
1997-01-16,0.5004916229896456
1997-01-17,0.501356872879834
1997-01-20,0.5015601390964625
1997-01-21,0.5018315926659124
1997-01-22,0.5012734328291817
1997-01-23,0.5013549362869995
1997-01-24,0.501518102143567
1997-01-27,0.5046840065205197
1997-01-28,0.5041972631181284
1997-01-29,0.5048257323768812
1997-01-30,0.5049379734569271
1997-01-31,0.5047747980585344
1997-02-03,0.5047850021828489
1997-02-04,0.5049887840823222
1997-02-05,0.5052026350324801
1997-02-06,0.5051928938181288
1997-02-07,0.5051324089797213
1997-02-10,0.5056152070897986
1997-02-11,0.5052985786437407
1997-02-12,0.5056696958892232
1997-02-13,0.5059501003412653
1997-02-14,0.5058258559941716
1997-02-18,0.5055364237117042
1997-02-19,0.5057430938021409
1997-02-20,0.5054856174312212
1997-02-21,0.5060329973618345
1997-02-24,0.5067144463810234
1997-02-25,0.5067144463810234
1997-02-26,0.5068392691196439
1997-02-27,0.5068809038570888
1997-02-28,0.5064567400490906
1997-03-03,0.5066646678912741
1997-03-04,0.5060982657873833
1997-03-05,0.5071078692784159
1997-03-06,0.5076183723090806
1997-03-07,0.5074851842558871
1997-03-10,0.507008479545755
1997-03-11,0.5108367491456008
1997-03-12,0.5071762998712805
1997-03-13,0.5073938214896182
1997-03-14,0.5108367491456008
1997-03-17,0.5072106494656172
1997-03-18,0.5083656678367692
1997-03-19,0.5115406593294947
1997-03-20,0.5107814506729687
1997-03-21,0.5109063624390382
1997-03-24,0.509745198441737
1997-03-25,0.5103620075855073
1997-03-26,0.5099385630051624
1997-03-27,0.5104373655148978
1997-03-31,0.5104373655148978
1997-04-01,0.5103540975579679
1997-04-02,0.5103124837419311
1997-04-03,0.5102292963995226
1997-04-04,0.5104828413931145
1997-04-07,0.5104828413931145
1997-04-08,0.5106946676892047
1997-04-09,0.5106114221879159
1997-04-10,0.5107779669343918
1997-04-11,0.5099536240513644
1997-04-14,0.5106200772176708
1997-04-15,0.510658467392606
1997-04-16,0.5095810717049992
1997-04-17,0.5099644409558506
1997-04-18,0.508111563924081
1997-04-21,0.5112847479277669
1997-04-22,0.5116417614388012
1997-04-23,0.5111302895199559
1997-04-24,0.5110794011840212
1997-04-25,0.5110313951772577
1997-04-28,0.5114490471039425
1997-04-29,0.5115720010401783
1997-04-30,0.5116113633067716
1997-05-01,0.5117373650663207
1997-05-02,0.5108408089986188
1997-05-05,0.5126523152558018
1997-05-06,0.5130663317789774
1997-05-07,0.5135648993052416
1997-05-08,0.5133979451538573
1997-05-09,0.5133140868521773
1997-05-12,0.5128591585006812
1997-05-13,0.5119364270151814
1997-05-14,0.5127651484095593
1997-05-15,0.5162701215531397
1997-05-16,0.5128972572594693
1997-05-19,0.5132731460141975
1997-05-20,0.5140648317812312
1997-05-21,0.5146459186088108
1997-05-22,0.5147690143894991
1997-05-23,0.5146867085162935
1997-05-27,0.514979554688732
1997-05-28,0.5148146488087607
1997-05-29,0.5145217104874764
1997-05-30,0.5138983423697506
1997-06-02,0.5126440299674774
1997-06-03,0.5135207765661113
1997-06-04,0.5161512646252687
1997-06-05,0.516523645999975
1997-06-06,0.5166480083694404
1997-06-09,0.5169735194782266
1997-06-10,0.5168076747289548
1997-06-11,0.5134370216168497
1997-06-12,0.5146542398823635
1997-06-13,0.5151169833268993
1997-06-16,0.5154145405644628
1997-06-17,0.5159480643225335
1997-06-18,0.5193300027520349
1997-06-19,0.5190838337209857
1997-06-20,0.5194200739058247
1997-06-23,0.518659186666948
1997-06-24,0.5189234135386327
1997-06-25,0.5184413464899249
1997-06-26,0.5185737994139435
1997-06-27,0.5191216226512668
1997-06-30,0.5193837132829933
1997-07-01,0.5191448672786877
1997-07-02,0.5188191501196836
1997-07-03,0.5184869707955005
1997-07-07,0.5173894154965447
1997-07-08,0.5169706835476726
1997-07-09,0.5202297410000198
1997-07-10,0.5200393882036246
1997-07-11,0.5198838034585141
1997-07-14,0.5198969306091074
1997-07-15,0.5187750120634439
1997-07-16,0.5175377456810967
1997-07-17,0.5187172173258304
1997-07-18,0.5189713388381759
1997-07-21,0.5185159834866853
1997-07-22,0.5191951664198377
1997-07-23,0.5186960396169653
1997-07-24,0.517984695278714
1997-07-25,0.5183239578446086
1997-07-28,0.5170666726036628
1997-07-29,0.5162409214209
1997-07-30,0.5154094797145724
1997-07-31,0.5152029018611739
1997-08-01,0.5147432031289289
1997-08-04,0.5146618890186866
1997-08-05,0.5155992991027409
1997-08-06,0.5195298370648567
1997-08-07,0.5192495652263425
1997-08-08,0.5190962718278537
1997-08-11,0.5196532970689087
1997-08-12,0.519586442682737
1997-08-13,0.5189273212767601
1997-08-14,0.5193649463052511
1997-08-15,0.5191605894728867
1997-08-18,0.5223223614157221
1997-08-19,0.5223165277683686
1997-08-20,0.5220412658813641
1997-08-21,0.5221804265540723
1997-08-22,0.5202700242230425
1997-08-25,0.5189442784074877
1997-08-26,0.5195200890254569
1997-08-27,0.5193088136071744
1997-08-28,0.5182790080649881
1997-08-29,0.5178561451555775
1997-09-02,0.516455255205269
1997-09-03,0.5161189476652253
1997-09-04,0.5174609089575258
1997-09-05,0.5176786432304853
1997-09-08,0.5179840773308054
1997-09-09,0.5177866345202554
1997-09-10,0.5185320216126416
1997-09-11,0.5164807913210661
1997-09-12,0.5162859263717767
1997-09-15,0.5156519926847398
1997-09-16,0.5146267217572248
1997-09-17,0.5133383864575942
1997-09-18,0.5119073582412395
1997-09-19,0.5111667295232086
1997-09-22,0.5099528928597314
1997-09-23,0.5082466036562001
1997-09-24,0.5082631656627528
1997-09-25,0.5078153637100953
1997-09-26,0.5078012181597991
1997-09-29,0.5080087507461177
1997-09-30,0.508796334775549
1997-10-01,0.5081940147812096
1997-10-02,0.5079158880301878
1997-10-03,0.508001881107659
1997-10-06,0.5099317718010968
1997-10-07,0.5096332819774475
1997-10-08,0.5092337486842885
1997-10-09,0.509222841284174
1997-10-10,0.5108208162581259
1997-10-13,0.5100843374471726
1997-10-14,0.50885123633223
1997-10-15,0.5078729131493406
1997-10-16,0.5085930494254233
1997-10-17,0.5161417055304136
1997-10-20,0.5161417055304136
1997-10-21,0.5207585723299588
1997-10-22,0.5206663481716186
1997-10-23,0.5206663481716186
1997-10-24,0.5232128260069249
1997-10-27,0.5427843365703854
1997-10-28,0.5428997379715466
1997-10-29,0.547329379983442
1997-10-30,0.5472688995956533
1997-10-31,0.5475531252873468
1997-11-03,0.5516643024943481
1997-11-04,0.551780403526119
1997-11-05,0.5518191245764963
1997-11-06,0.5500070484572206
1997-11-07,0.5488587971641926
1997-11-10,0.5482356863469277
1997-11-11,0.5523666955603203
1997-11-12,0.5515908593558811
1997-11-13,0.5536442875168981
1997-11-14,0.5528042974427637
1997-11-17,0.5545719689563525
1997-11-18,0.5543687927149489
1997-11-19,0.5540490690436538
1997-11-20,0.5539146359655909
1997-11-21,0.557143808161968
1997-11-24,0.5566380911654779
1997-11-25,0.5560887364484417
1997-11-26,0.5544347364509687
1997-11-28,0.5558689393389056
1997-12-01,0.5555181020451533
1997-12-02,0.5555959931828882
1997-12-03,0.555163650437931
1997-12-04,0.5548503145670977
1997-12-05,0.5545706136648536
1997-12-08,0.5576838058347053
1997-12-09,0.5585390096685776
1997-12-10,0.5580326388343766
1997-12-11,0.5578762594579801
1997-12-12,0.5579539866842145
1997-12-15,0.5585724714238673
1997-12-16,0.5589584509554996
1997-12-17,0.5590357682309253
1997-12-18,0.5590744420675421
1997-12-19,0.5591518201599884
1997-12-22,0.5590744420675421
1997-12-23,0.5589590807844045
1997-12-24,0.5574133569625975
1997-12-26,0.5609782774644984
1997-12-29,0.5616774932617554
1997-12-30,0.5619134013235517
1997-12-31,0.5617659563194201
1998-01-02,0.56162845636832
1998-01-05,0.5603631120411238
1998-01-06,0.5597517739599618
1998-01-07,0.5608185509971084
1998-01-08,0.5605038422351658
1998-01-09,0.5637801801113655
1998-01-12,0.5700632142056846
1998-01-13,0.5703523297228258
1998-01-14,0.5706518361742904
1998-01-15,0.5707872973462436
1998-01-16,0.5715621758075585
1998-01-20,0.5714533137023543
1998-01-21,0.5720272526075306
1998-01-22,0.5719289731260858
1998-01-23,0.5712793597277299
1998-01-26,0.5696090015375214
1998-01-27,0.5693055115859977
1998-01-28,0.5696705598494842
1998-01-29,0.569664889159888
1998-01-30,0.5696421963649203
1998-02-02,0.5698096433044151
1998-02-03,0.5697558677173691
1998-02-04,0.5689853475230828
1998-02-05,0.5689456392455393
1998-02-06,0.5686679725648317
1998-02-09,0.5682475841729278
1998-02-10,0.5676691586252465
1998-02-11,0.5681188455249307
1998-02-12,0.5674152507635873
1998-02-13,0.5654541904689567
1998-02-17,0.5661473637442983
1998-02-18,0.5661019428892854
1998-02-19,0.5660113382520658
1998-02-20,0.5663146249132365
1998-02-23,0.565516572816247
1998-02-24,0.563501238953607
1998-02-25,0.5612838712806516
1998-02-26,0.5604823338842242
1998-02-27,0.560256993292364
1998-03-02,0.5594811011541158
1998-03-03,0.5573652629250577
1998-03-04,0.5559828472294415
1998-03-05,0.5581884800871654
1998-03-06,0.5572498692247928
1998-03-09,0.5566571217901624
1998-03-10,0.5574793604860132
1998-03-11,0.5572019620247769
1998-03-12,0.5567269442812306
1998-03-13,0.5562119795535936
1998-03-16,0.5552261852855995
1998-03-17,0.554347946801815
1998-03-18,0.5535436766279762
1998-03-19,0.5522232704603504
1998-03-20,0.5527268471974435
1998-03-23,0.5526527549333725
1998-03-24,0.5523012639680679
1998-03-25,0.5523491097938426
1998-03-26,0.5518143253804789
1998-03-27,0.5516643024943481
1998-03-30,0.5504141442334084
1998-03-31,0.5502869744181773
1998-04-01,0.5503135757423099
1998-04-02,0.5496341765396302
1998-04-03,0.5498525934987882
1998-04-06,0.5496854236726564
1998-04-07,0.5520526524865634
1998-04-08,0.5524359780108729
1998-04-09,0.5521969518716221
1998-04-13,0.5524615888442536
1998-04-14,0.5524615888442536
1998-04-15,0.5525770712011119
1998-04-16,0.5526155857627927
1998-04-17,0.5526926455765185
1998-04-20,0.5530399219981944
1998-04-21,0.5519913435472424
1998-04-22,0.5525332385515083
1998-04-23,0.552055399457434
1998-04-24,0.5514994301636514
1998-04-27,0.5530769882860328
1998-04-28,0.553179386499629
1998-04-29,0.5528153012174476
1998-04-30,0.5586062467192858
1998-05-01,0.5590659289811097
1998-05-04,0.5586080732751378
1998-05-05,0.5593005078891748
1998-05-06,0.5595329725840406
1998-05-07,0.5588783255172274
1998-05-08,0.5592267509762393
1998-05-11,0.5593813641131121
1998-05-12,0.5593426956486127
1998-05-13,0.5586487883855491
1998-05-14,0.5583028859350692
1998-05-15,0.5580721478315631
1998-05-18,0.5576104461751312
1998-05-19,0.5578026220038789
1998-05-20,0.5577257215289285
1998-05-21,0.5574568861952096
1998-05-22,0.5578797339875509
1998-05-26,0.5582262088115814
1998-05-27,0.5644504571106229
1998-05-28,0.5644597431350798
1998-05-29,0.5644301620172434
1998-06-01,0.563748285677825
1998-06-02,0.56375242545528
1998-06-03,0.5639121803252571
1998-06-04,0.5637648813476097
1998-06-05,0.5644971608723172
1998-06-08,0.5636747398414587
1998-06-09,0.5634989751641494
1998-06-10,0.5634031025619675
1998-06-11,0.5641061938415134
1998-06-12,0.5639599336497632
1998-06-15,0.5644508934908962
1998-06-16,0.5632391615367245
1998-06-17,0.5631121186480581
1998-06-18,0.5634261074058662
1998-06-19,0.5676955914049824
1998-06-22,0.567779265189016
1998-06-23,0.5679400459475924
1998-06-24,0.5676145313435544
1998-06-25,0.5682241810721038
1998-06-26,0.5682387437340543
1998-06-29,0.5677260359741961
1998-06-30,0.5680325603628212
1998-07-01,0.5683047981244911
1998-07-02,0.5684920265272871
1998-07-06,0.5684141523460753
1998-07-07,0.5682826844608668
1998-07-08,0.567880683128685
1998-07-09,0.5673214594813029
1998-07-10,0.5659057910218342
1998-07-13,0.5662701398976681
1998-07-14,0.5645970341333699
1998-07-15,0.5659522283167892
1998-07-16,0.5661975928201721
1998-07-17,0.5660257890543801
1998-07-20,0.5658531993302922
1998-07-21,0.5662571746996423
1998-07-22,0.5661964436993029
1998-07-23,0.5665118002114629
1998-07-24,0.5659835887381294
1998-07-27,0.5661078616214342
1998-07-28,0.5684742122165031
1998-07-29,0.5674631211375256
1998-07-30,0.5660156832310014
1998-07-31,0.5671378175880947
1998-08-03,0.5674152507635873
1998-08-04,0.5682690078767777
1998-08-05,0.5720180897112619
1998-08-06,0.572172746848995
1998-08-07,0.5758034324722769
1998-08-10,0.5757776401464455
1998-08-11,0.5781550102581231
