date,value
1995-02-17,0.4530036655237294
1995-02-21,0.453484920912769
1995-02-22,0.4546329166430786
1995-02-23,0.4546319791860083
1995-02-24,0.4542329282112767
1995-02-27,0.4537897400062475
1995-02-28,0.4539219937144895
1995-03-01,0.4539219937144895
1995-03-02,0.4533363501432708
1995-03-03,0.4538826581212128
1995-03-06,0.4538288331856015
1995-03-07,0.4546770715429936
1995-03-08,0.4544552006791073
1995-03-09,0.4547654353975032
1995-03-10,0.4538826581212128
1995-03-13,0.4542754639090733
1995-03-14,0.4524658897233538
1995-03-15,0.4518932486460815
1995-03-16,0.4516491322794868
1995-03-17,0.4515547120278657
1995-03-20,0.4521376126927208
1995-03-21,0.4525433968921987
1995-03-22,0.4534880529803882
1995-03-23,0.4530512897476876
1995-03-24,0.4519306732606671
1995-03-27,0.4517562499214148
1995-03-28,0.4508802487088534
1995-03-29,0.4510892262034591
1995-03-30,0.450681662947453
1995-03-31,0.4516995379843025
1995-04-03,0.4512994362918474
1995-04-04,0.4521433684249421
1995-04-05,0.4511250156641167
1995-04-06,0.4508121668232733
1995-04-07,0.450681662947453
1995-04-10,0.4509864202432549
1995-04-11,0.4512046370620934
1995-04-12,0.4506295402839602
1995-04-13,0.4504990024003391
1995-04-17,0.4509315950909664
1995-04-18,0.4515888936721206
1995-04-19,0.4516389961312059
1995-04-20,0.4516389961312059
1995-04-21,0.4521605030731442
1995-04-24,0.4528248034420473
1995-04-25,0.4535378891847317
1995-04-26,0.4529163950897673
1995-04-27,0.4530117403528741
1995-04-28,0.4529247995669544
1995-05-01,0.4533200256403929
1995-05-02,0.452833570494363
1995-05-03,0.4528465961866149
1995-05-04,0.4526018773459608
1995-05-05,0.4531858327973272
1995-05-08,0.452877079128182
1995-05-09,0.4531347039462218
1995-05-10,0.4527945199222254
1995-05-11,0.4527766556630556
1995-05-12,0.453484920912769
1995-05-15,0.4542835339406512
1995-05-16,0.4538920831092708
1995-05-17,0.4534973775820082
1995-05-18,0.4540229397659546
1995-05-19,0.4545958270159279
1995-05-22,0.454025026082299
1995-05-23,0.4544178032489971
1995-05-24,0.4540665939005406
1995-05-25,0.4541539551132451
1995-05-26,0.454108337377853
1995-05-30,0.4545501326260722
1995-05-31,0.4545928298005317
1995-06-01,0.4546804493322028
1995-06-02,0.4541502576309165
1995-06-05,0.4545938326763427
1995-06-06,0.4545064502139792
1995-06-07,0.4542430594220923
1995-06-08,0.4553381908480221
1995-06-09,0.4556439435431845
1995-06-12,0.4549447363836803
1995-06-13,0.4551632935965908
1995-06-14,0.4549010612028978
1995-06-15,0.4551196133134186
1995-06-16,0.452582568327699
1995-06-19,0.4530197537858441
1995-06-20,0.452621058773475
1995-06-21,0.4524861335116906
1995-06-22,0.4529206053587606
1995-06-23,0.4549014754957215
1995-06-26,0.4552507069753176
1995-06-27,0.4552509563537703
1995-06-28,0.4566853189906673
1995-06-29,0.4566415215571477
1995-06-30,0.4555141203978999
1995-07-03,0.454768809492619
1995-07-05,0.4552074919394272
1995-07-06,0.4550756167463447
1995-07-07,0.4551196133134186
1995-07-10,0.4557804441351017
1995-07-11,0.4563911030310334
1995-07-12,0.4557804441351017
1995-07-13,0.4550311306834709
1995-07-14,0.4550756167463447
1995-07-17,0.4599537380763894
1995-07-18,0.4589594539651932
1995-07-19,0.459378873497397
1995-07-20,0.4605282916706903
1995-07-21,0.4626875972834663
1995-07-24,0.4622989766934468
1995-07-25,0.4615761974643468
1995-07-26,0.4615879055638865
1995-07-27,0.4616266866174
1995-07-28,0.462097347954451
1995-07-31,0.4621402345449689
1995-08-01,0.4623549163770517
1995-08-02,0.4620670143857446
1995-08-03,0.4613303113886758
1995-08-04,0.4617599683919456
